subject,file,link,lineno,MLOC,experience-based,statistics-based,tuning machine,smell
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L13,13,11,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L43,43,8,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L56,56,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L65,65,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L69,69,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/text.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/text.py#L73,73,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L43,43,3,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L49,49,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L53,53,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L58,58,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L62,62,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L66,66,3,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L73,73,4,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/utils/cleaners.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/utils/cleaners.py#L81,81,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/attention.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/attention.py#L10,10,9,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/attention.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/attention.py#L38,38,7,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/attention.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/attention.py#L72,72,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/attention.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/attention.py#L111,111,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/attention.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/attention.py#L165,165,13,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/__init__.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/__init__.py#L4,4,3,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L14,14,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L28,28,1,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L31,31,155,1,1,1,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L312,312,61,1,1,1,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L427,427,38,1,1,0,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/tacotron.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/tacotron.py#L497,497,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L6,6,4,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L14,14,4,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L22,22,12,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L41,41,22,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L103,103,9,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L119,119,2,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/models/modules.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/models/modules.py#L123,123,2,0,0,0,False
