subject,file,link,lineno,LEC,DNC,NCT,experience-based,statistics-based,tuning machine,smell
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L289,289,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L290,290,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L295,295,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L325,325,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L371,371,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L380,380,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L381,381,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L420,420,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L422,422,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L423,423,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L425,425,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L426,426,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L429,429,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L430,430,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L432,432,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L433,433,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L457,457,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L466,466,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L489,489,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L490,490,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L491,491,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L492,492,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L492,492,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L520,520,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L521,521,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L590,590,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L596,596,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L599,599,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L602,602,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L624,624,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L628,628,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L629,629,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L634,634,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L636,636,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L636,636,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L637,637,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L637,637,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L638,638,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L638,638,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L638,638,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L639,639,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L639,639,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L640,640,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L641,641,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L640,640,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L640,640,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L641,641,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L659,659,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L660,660,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L660,660,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L664,664,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L665,665,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L667,667,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L669,669,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L692,692,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L694,694,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L695,695,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L696,696,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L696,696,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L697,697,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L698,698,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L726,726,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L730,730,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L730,730,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L732,732,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L732,732,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L733,733,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L733,733,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L734,734,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L735,735,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L735,735,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L852,852,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L903,903,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L906,906,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L908,908,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L911,911,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L926,926,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L931,931,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L933,933,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L934,934,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L969,969,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L981,981,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1005,1005,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1006,1006,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1022,1022,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1022,1022,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1038,1038,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1040,1040,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1042,1042,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1047,1047,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1047,1047,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1047,1047,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1048,1048,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1049,1049,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1066,1066,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1083,1083,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1086,1086,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1157,1157,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1161,1161,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1162,1162,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1170,1170,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1173,1173,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1174,1174,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1177,1177,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1178,1178,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1178,1178,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1178,1178,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1181,1181,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1181,1181,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1185,1185,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1186,1186,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1187,1187,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1207,1207,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1213,1213,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1213,1213,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1217,1217,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1221,1221,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1240,1240,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1245,1245,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1246,1246,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1247,1247,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/stats.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/stats.py#L1250,1250,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L80,80,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L83,83,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L84,84,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L85,85,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L86,86,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L87,87,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L88,88,1,1,,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/lib/gui/_config.py,https://github.com/deepfakes/faceswap/blame/master/lib/gui/_config.py#L89,89,1,1,,0,0,0,False
