subject,file,link,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine,smell
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_retinanet.py#L143,143,68,1,19,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/core/test_retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/core/test_retinanet.py#L194,194,38,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset_evaluator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset_evaluator.py#L120,120,115,1,20,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset_evaluator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset_evaluator.py#L203,203,125,1,30,1,0,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/roidb.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/roidb.py#L61,61,60,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/roidb.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/roidb.py#L132,132,39,2,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/roidb.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/roidb.py#L181,181,21,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L69,69,50,1,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L74,74,51,1,13,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L78,78,61,1,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L175,175,42,2,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L457,457,28,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L462,462,29,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L463,463,61,2,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/json_dataset.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/json_dataset.py#L465,465,27,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/task_evaluation.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/task_evaluation.py#L174,174,18,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/task_evaluation.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/task_evaluation.py#L189,189,43,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L128,128,22,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L149,149,54,2,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L150,150,18,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L151,151,23,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L163,163,32,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L164,164,22,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L165,165,29,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L166,166,39,2,11,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L166,166,21,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_eval.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_eval.py#L171,171,30,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/voc_dataset_evaluator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/voc_dataset_evaluator.py#L63,63,30,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/datasets/dummy_datasets.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/datasets/dummy_datasets.py#L46,46,39,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/tests/test_loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/tests/test_loader.py#L39,39,31,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/logging.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/logging.py#L35,35,74,2,17,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/subprocess.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/subprocess.py#L73,73,30,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L186,186,36,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L195,195,47,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L72,72,30,2,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L78,78,33,2,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L82,82,33,2,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L151,151,49,1,14,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L152,152,48,1,18,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L277,277,49,1,14,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L46,46,68,1,11,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L50,50,43,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L78,78,51,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L42,42,32,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L99,99,18,1,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L246,246,47,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L311,311,14,1,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L315,315,45,2,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L333,333,42,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/train.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/train.py#L157,157,33,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/c2.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/c2.py#L73,73,73,3,14,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/c2.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/c2.py#L77,77,21,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/c2.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/c2.py#L79,79,41,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L68,68,37,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L136,136,23,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L137,137,23,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L138,138,24,1,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L139,139,24,1,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L159,159,67,1,11,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L162,162,67,1,11,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L192,192,40,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/segms.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/segms.py#L260,260,63,1,11,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/blob.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/blob.py#L79,79,20,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L73,73,146,2,28,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L161,161,22,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L186,186,22,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L195,195,44,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L234,234,54,1,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L236,236,59,1,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L241,241,43,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L243,243,22,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L250,250,44,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/detector.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/detector.py#L558,558,42,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/FPN.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/FPN.py#L136,136,75,1,10,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/generate_anchors.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/generate_anchors.py#L75,75,63,1,14,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/optimizer.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/optimizer.py#L81,81,59,1,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/modeling/retinanet_heads.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/modeling/retinanet_heads.py#L46,46,52,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/ops/generate_proposal_labels.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/ops/generate_proposal_labels.py#L51,51,29,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py#L61,61,29,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py#L84,84,30,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/ops/collect_and_distribute_fpn_rpn_proposals.py#L85,85,32,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/minibatch.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/minibatch.py#L68,68,38,1,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L77,77,30,1,4,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/rpn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/rpn.py#L120,120,27,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L133,133,29,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L140,140,30,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L141,141,31,1,6,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L170,170,51,1,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L186,186,47,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L209,209,85,1,10,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L219,219,117,1,13,1,0,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/loader.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/loader.py#L280,280,60,1,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/mask_rcnn.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/mask_rcnn.py#L45,45,39,1,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/roi_data/retinanet.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/roi_data/retinanet.py#L99,99,30,1,4,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/encoder/model.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/encoder/model.py#L128,128,33,1,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/hparams.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/hparams.py#L352,352,75,2,14,1,0,0,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L76,76,50,1,10,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L77,77,64,1,9,1,0,0,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L78,78,22,1,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L103,103,19,1,4,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L107,107,44,1,9,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L110,110,64,1,9,1,0,0,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L111,111,22,1,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L130,130,53,1,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L131,131,40,1,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L145,145,33,1,6,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L152,152,38,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L153,153,52,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L154,154,51,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L162,162,71,1,12,1,0,0,True
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L171,171,51,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L172,172,38,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L173,173,52,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L174,174,51,2,5,0,0,0,False
Real-Time-Voice-Cloning,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Real-Time-Voice-Cloning/synthesizer/tacotron2.py,https://github.com/CorentinJ/Real-Time-Voice-Cloning/blame/master/synthesizer/tacotron2.py#L182,182,71,1,12,1,0,0,True
